page_id,pro_idx,item_id,shop_id,product_name,category_name,number_rating,page_no,user_id,user_name,comment_id,created_time,user_rating,user_comment,user_tag_content
17,1079,6514388224,208116566,Sách Torinoko City - Thành Phố Bị Bỏ Rơi,Light Novels,173.0,0.0,192271747.0,talengancute,6324252089,1634537038.0,5.0,🤫💜💜💜,2*Chất lượng sản phẩm tuyệt vời|5*Đóng gói sản phẩm rất đẹp và chắc chắn|6*Shop phục vụ rất tốt|3*Rất đáng tiền|4*Thời gian giao hàng rất nhanh
26,1606,5709016335,45194730,[Mã LIFEAZ2010 giảm 10% đơn 150k] Sách - Lấy Tình Thâm Mà Đổi Đầu Bạc,Classic Literature,170.0,4.0,91496842.0,b*****9,6043564948,1632086299.0,5.0,Sách mới tuy nhiên bìa dễ bị nhăn. Shop cbi hàng hơi lâu nhưng đc cái đóng gói cẩn thận,|
76,4567,8218035192,142856269,"[Mã LIFEB2010 giảm 10% đơn 99k] Sách Bộ Luật Hình Sự - Hiện Hành (Bộ Luật Năm 2015, Sửa Đổi, Bổ Sung Năm 2017)","Politics, Law & Social Sciences",74.0,3.0,36102940.0,a*****y,5553869158,1627869875.0,5.0,"Mua ở FAHASA thì không có gì để chê rồi, giao nhanh, bọc sách kỹ á",|
6,397,3288292578,40470612,Truyện tranh - Chuyện tình 500 năm,Comics & Manga,773.0,13.0,421529938.0,y*****i,6278820067,1634198151.0,5.0,"Truyện đẹp lắm ạ, giao hàng nhanh, nội dung thì mình chưa đọc nhưng nhìn về giá cả thì khá hợp lý ạ 🥰✨",2*Chất lượng sản phẩm tuyệt vời|5*Đóng gói sản phẩm rất đẹp và chắc chắn|6*Shop phục vụ rất tốt|3*Rất đáng tiền|4*Thời gian giao hàng rất nhanh
43,2608,6710678108,40470612,Sách - Date a live tập 7,Light Novels,293.0,8.0,118411094.0,pedokatori,4741214116,1620383441.0,5.0,Hsiekeebdjdkekwdbksskwbebejjesbbsbbbhxjdjdjsbsbsjs,|
18,1085,6173361988,207584978,Sách - Từ Điển Tiếng Anh Bằng Hình Chủ Đề Động Vật (Song Ngữ Anh - Việt),Education & School,168.0,6.0,38163516.0,t*****2,5859072793,1630566200.0,5.0,"Sách rất hay và đẹp xu..,,,…,,.,,..,,….,..,,..,,, 11/2:::/:::::::;;",|
0,39,5167765005,313752154,Tiếng Anh 12 - Sách Cấp tốc 789+ Tổng ôn thi THPT Quốc Gia Môn Anh,Education & School,903.0,10.0,141627036.0,tree_04,6279175080,1634199695.0,5.0,Tttttttttốttttttttttttttttttttttttttttttttttttttttt,|
94,5695,8754254501,404602141,Sách - Lật Tương Tác Song Ngữ 0-3 Tuổi: Chúc Ngủ Ngon (Nhã Nam HCM),Children's Books,41.0,3.0,11072166.0,mihy.nguyen,5483248234,1627195745.0,5.0,"Sách dày dặn, có song ngữ rất hay, bổ ích, gói hàng cẩn thận, shipper vui vẻ, nhiệt tình",|
77,4656,957517666,59086987,Sách - Bồi dưỡng học sinh giỏi môn Lịch Sử THCS và thi vào lớp 10 chuyên THPT,History & Cultures,67.0,1.0,79540087.0,kieuhakook,6006248230,1631769805.0,5.0,"Sách ko bị trầy góc, mép hay gì cả, nhiều lớp bọc lắm luôn ấy. Bạn nào có ý định thi chuyên Sử lên thpt thì tui recommend mua 2 quyển này nhé.",|
79,4766,1611841089,7441245,Sách - Mẹ Hỏi Bé Trả Lời (4-5 Tuổi),Parenting & Family,58.0,2.0,16410601.0,haiyen8695,5764617654,1629680498.0,5.0,"Shop giao đủ hàng, shop gói kỹ nhưng k có hộp nên sách vẫn bị móp hơi thất vọng chút",|
98,5921,7841502610,272432350,[Mã LIFEMC2010 giảm 10% đơn 150k] Sách - Tự Học Tiếng Nhật Dành Cho Người Mới Bắt Đầu - Học Kèm App Online,Language Learning & Dictionaries,46.0,2.0,205238246.0,s*****3,6109687424,1632716214.0,5.0,"Sách đẹp, hình ảnh minh hoạ sinh động, khá dễ hiểu cho người mới bắt đầu.",2*Chất lượng sản phẩm tuyệt vời|5*Đóng gói sản phẩm rất đẹp và chắc chắn|6*Shop phục vụ rất tốt|3*Rất đáng tiền|4*Thời gian giao hàng rất nhanh
58,3488,6936635461,142856269,[Mã LIFEB2010 giảm 10% đơn 99k] Sách - Quẳng Gánh Lo Đi Và Vui Sống (Tái Bản 2018),"Careers, Self Help & Personal Development",95.0,5.0,315186217.0,nhatduy87vc1,5566444605,1627979635.0,5.0,Sách đẹp. Hàng chất lượng. Chỉ tiếc Bưu điện giao hàng quá chậm. Gần cả tuần mới tới nơi,|
2,130,314209144,26003943,Sách - Đạo tình trọn bộ hai tập,Romance,387.0,6.0,465496094.0,p*****r,6240007237,1633925101.0,5.0,Thái độ nhân viên giao hàng cực kém coi thường khách hàng ko tôn trọng ng khác. Đi giao ko đeo khẩu trang ko có tính tự giác cặn bạ,2*Chất lượng sản phẩm tuyệt vời|5*Đóng gói sản phẩm rất đẹp và chắc chắn
80,4850,1002409529,59086987,Sách - Bồi dưỡng học sinh giỏi Vật lí Trung học phổ thông Nhiệt học và Vật lí phân tử,Education & School,29.0,2.0,76747506.0,i*****4,6011431437,1631796195.0,5.0,"Sách mới, gói hàng cẩn thận, giao đủ, thật khó để tìm sản phẩm trên các trang thương mại điện tử",|
18,1098,4544340407,46725128,Sách - Tiếng Việt 1 Tập một (Cánh Diều),Education & School,202.0,3.0,13764234.0,luuthitramy,5263934381,1625319508.0,5.0,Hơi đắt so với giá niêm yết. Bút chì kèm theo k duyệt dc. Chán. Khcoyfhkfhdhdhfjhkgjfjfhcjvkhkhkfhdhdhfhgjvkbkgjdhshfjgkgkgkgkgirueywyrutiyoupiiyutytwttsdgfjgklhczxcbmfgshshfdudyfiyfigfifiyfiyfyifyjcxgjxjgciycjgcjxyjdteueitriysyjzjtxjcgkckyckuckucoucuo,|
18,1119,7441223345,272432350,[Mã LIFEMC2010 giảm 10% đơn 150k] Sách - All in one - tiếng Anh THCS,Language Learning & Dictionaries,192.0,2.0,393524348.0,3uyt7d4yaf,6234262221,1633859309.0,5.0,Ổn ổn ổn ổn ổn Ổn ổn ổn ổn ổn Ổn ổn ổn ổn ổn Ổn ổn ổn ổn ổn Ổn ổn ổn ổn ổn,|
36,2173,7932249643,15374634,[Sách] - Đồng dao thơ - truyện cho bé tập nói,Children's Books,184.0,1.0,32548162.0,t*****c,6180031584,1633357606.0,5.0,Shop giao hàng nhanh. Đúng mẫu mình chọn. Con gái mình thích cực luôn. Sau sẽ ủng hộ shop thêm ạ. Shop tc mình ko chụp đc ảnh,|
96,5789,2655371500,45194730,[Mã LIFEAZ2010 giảm 10% đơn 150k] Sách - Skincare chuyên nghiệp,Recipes & Cooking,76.0,2.0,10708810.0,thanhnnngoc,5512206245,1627468073.0,5.0,kgifudydjdjckckkcjjxhsshysysuduriritogkcnncjcjcncncjc,|
20,1208,5732589810,41482786,"Sách - Green Smoothies - Giảm Cân, Làm Đẹp Da, Tăng Cường Sức Đề Kháng",Recipes & Cooking,276.0,4.0,240750927.0,the_kefi1,5536578313,1627692754.0,5.0,"Đã theo được 7 ngày, giảm được hơn 1kg, rất nhẹ nhõm người. Đã giới thiệu cho vài người bạn",|
86,5162,4176554599,46423940,Sách - Bé chuẩn bị vào lớp 1 - Vở bé làm quen với toán ( dành cho bé từ 5-6 tuổi ),Comics & Manga,57.0,3.0,272934491.0,hang070890,5180117199,1624543843.0,5.0,Giao hàng đúng chủng loại. Chất lượng tốt giá phải chăng. Ủng hộ shop,|
0,39,5167765005,313752154,Tiếng Anh 12 - Sách Cấp tốc 789+ Tổng ôn thi THPT Quốc Gia Môn Anh,Education & School,903.0,13.0,224424074.0,v*****e,6252482179,1634021791.0,5.0,"Giao hàng nhanh, đóng gói kĩ, không móp méo gì cả, sách đẹp, rõ chữ, đáng mua nha mọii ngườiii, nói chungg là okk lắm",|
5,301,6141062305,272432350,[Mã LIFEMC2010 giảm 10% đơn 150k] Sách - 10 Phút Tự Học Tiếng Trung Mỗi Ngày - Dành Cho Người Học Tiếng Trung Cơ Bản,Language Learning & Dictionaries,732.0,7.0,148419831.0,t*****2,6266959881,1634120188.0,5.0,Đóng gói sản phẩm rất đẹp . Dịch nhưng giao hàng khá nhanh . Shop phục vụ rất tốt. Hình ảnh mang tính chất nhận xu,|
1,70,10507969475,7441245,Sách - Chinh Phục Tiếng Anh Từ Vựng - Theo Sơ Đồ Tư Duy Mind Map (Dành Cho Trẻ 2-10 Tuổi),Education & School,582.0,12.0,155582122.0,tuyenntb1990,6309425636,1634396193.0,5.0,"Săn sale được giá rẻ, sách dầy dặn, màu in rất đẹp, sẽ ủng hộ lần sau",|
75,4524,976126135,35584914,Sách - Giáo trình chuẩn HSK 5 - Tập 2 (nghe qua QR),Language Learning & Dictionaries,68.0,4.0,26765808.0,lualuatu,3912564044,1611377786.0,5.0,"Chất lượng sản phẩm tốt, giao hàng nhanh, đóng gói sản phẩm cẩn thận",|
44,2664,5692714105,408127245,Sách - Thế Giới Quả Là Rộng Lớn Và Có Rất Nhiều Việc Phải Làm,Business & Investment,25.0,2.0,392333867.0,lovebearshop,5976132581,1631550874.0,5.0,"Nội dung của sách phải gọi là tạo động lực vô cùng to lớn, lần này mua để tặng!. Ảnh và video để nhận xu nào.",|
18,1089,2678329052,40470612,Sách - Bắc thành bách hoạ thiếp 1,Comics & Manga,217.0,3.0,448369103.0,6pcbbf_xnt,6260228605,1634084690.0,5.0,Sp ok gói hàng chắc chắn giá rất rẻ nên mua chủ shop cute và rất đẹp nhé mn,|
85,5112,7580025190,142856269,[Mã LIFEB2010 giảm 10% đơn 99k] Sách Thanh Gươm Diệt Quỷ - Kimetsu No Yaiba - Tập 6: Phát Xét Của Các Trụ Cột,Comics & Manga,82.0,3.0,351046562.0,loneuhicj,5460349035,1626966221.0,5.0,...........................................................................,|
3,216,319987129,6681116,Sách - Ai ở sau lưng bạn thế - combo 6 quyển ehon Nhật bản - 0 - 6 tuổi,Comics & Manga,1153.0,2.0,37538105.0,d*****e,6324461380,1634538192.0,5.0,"Sách đẹp, chất lượng, hình vẽ rõ nét, nói chung là mình rất hài lòng về sách cho bé nhé",|
2,128,4141177443,272432350,[Mã LIFEMC2010 giảm 10% đơn 150k] Sách - Tự Học Tiếng Hàn Cho Người Mới Bắt Đầu - Học Kèm App Online,Language Learning & Dictionaries,770.0,1.0,222497631.0,t*****k,6204822225,1633592085.0,5.0,very nice will definitely buy again thank you for selling us good and beautiful products.,|
92,5521,1959045978,62069215,Sách - Từ Điển Anh Việt 200.000 Từ,Language Learning & Dictionaries,60.0,2.0,321034244.0,t*****4,5995926735,1631693992.0,5.0,"Shop gói hàng kĩ, sách khá ok, chỉ có điểm trừ là có 1 cuốn có vết dơ ở nơi bìaaaaaaaaaaaaaaaaaaaaaaaaaa",2*Chất lượng sản phẩm tuyệt vời|5*Đóng gói sản phẩm rất đẹp và chắc chắn|6*Shop phục vụ rất tốt|3*Rất đáng tiền|4*Thời gian giao hàng rất nhanh
33,1985,8966673661,227364728,Truyện Lẻ - DR. STONE ( Tập 1 2 3 4 5 6 7 8 9...),Comics & Manga,33.0,2.0,290153732.0,n*****_,6317246370,1634469070.0,5.0,"Shop đóng gói chắc chắn nên truyện về không móp hay trầy xước gì, chỉ thắc mắc ko biết shop có gói nhầm không mà mình có thêm cái bìa ngoài tập 1 😅",2*Chất lượng sản phẩm tuyệt vời|5*Đóng gói sản phẩm rất đẹp và chắc chắn|3*Rất đáng tiền|4*Thời gian giao hàng rất nhanh
85,5111,8718035546,142856269,[Mã LIFEB2010 giảm 10% đơn 99k] Sách Thanh Gươm Diệt Quỷ - Kimetsu No Yaiba - Tập 2: Ngươi Là...,Comics & Manga,74.0,1.0,95476113.0,meduongboncon,5510086482,1627455741.0,5.0,"sách đẹp, giao hàng nhanh, đóng gói sản phẩm gọn gàn, nói chung hàng rất tốt.",|
32,1975,9066812790,392838844,[Mã LIFESK1010 giảm 10% đơn 150k] Sách - Chỉ Về Nhà Để Ngủ,Classic Literature,205.0,2.0,121045420.0,d*****a,6087837765,1632481647.0,5.0,"Sau những ngày tháng dịch thì em đã nhận được hàng rồi, hihi....",|
7,476,5341380249,272432350,Sách - Ứng Dụng Siêu Trí Nhớ 6000 Từ Vựng Tiếng Anh Thông Dụng Nhất Cho Người Học Tiếng Anh Cơ Bản - Học Kèm App Online,Language Learning & Dictionaries,336.0,9.0,186324211.0,nguyen_nhattan19.10,6278934440,1634198655.0,5.0,Sản phẩm chất lượng tốt hơn là cái gì cũng nên có cái gì cũng nên có cái gì cũng nên cmt lấy xu ạ,2*Chất lượng sản phẩm tuyệt vời|5*Đóng gói sản phẩm rất đẹp và chắc chắn
19,1156,7517266567,17944263,Sách-Bí quyết chinh phục điểm cao Ngữ văn 8,Education & School,123.0,5.0,233076557.0,h*****k,5947595815,1631358953.0,5.0,"Sách dễ học trình bày khoa học,sách to,nên mua nhé,ko có sách văn ở đây nên mình chụp sách toán mình mua chung đơn này nhé........",|
70,4211,1955541756,55485833,Sách - Danh Nhân Thế Giới: Lincôn (Tái Bản 2019),Comics & Manga,92.0,0.0,350737432.0,t*****m,5370048768,1626177523.0,5.0,"Shop phục vụ chu đáo, gói hàng khá cản thận, hàng về đầy đủ cho shop 5 sao mn nhơ ủng hộ shop nha",|
96,5769,3231688883,15374634,Sách - Giúp Bé Phát Triển Tiềm Năng Toán Học 3 Tuổi,Education & School,41.0,2.0,49345209.0,mydang245,5094780327,1623775292.0,5.0,"Hình ảnh mang tính chất minh hoạ, mình nghĩ sách này hay các mẹ nên mua cho con",|
56,3414,3975716963,297816873,Sách - CC Thần tốc luyện đề 2021 môn Địa Lí,Education & School,81.0,2.0,450574628.0,d*****3,5064923013,1623508883.0,5.0,mong có một kết quả tốt nhấtttttttttttttttttttttttttttttt,|
35,2157,2104033951,55485833,Sách - Combo Ehon Điều Kỳ Diệu Từ Những Hình Khối - Bộ 3 Cuốn (Ehon Nhật Bản 0-6 tuổi),Children's Books,471.0,7.0,82757296.0,binhnhi.yu,3673948070,1608517215.0,5.0,"Đóng gói cẩn thận, . Bdjbdhcnfjf. Cmxjcbhdndbdjjhdhdbbdjxdjbd.",|
34,2096,6308410266,15374634,Sách - Ehon Nhật Bản - Hình khối (lẻ tùy chọn),Comics & Manga,293.0,5.0,38050246.0,xiu0912,5420985874,1626603272.0,5.0,Chất liệu của những quyển sách này khác sách giấy chúng ta hay đọc. Khó rách hơn. Thích mùi sách mới ghê 😍 Shop giao đủ và đúng hàng. Chất lượngnsachs tốt. Rất hài lòng!,|
11,666,3450002835,74419831,Sách 3 Step – Tiết lộ bí quyết 3 bước đạt điểm 8+ Ngữ Văn,Education & School,211.0,5.0,454244705.0,hnminstan0318,6253827489,1634028557.0,5.0,Sách ổn lắm ạ Kiến thức đầy đủ phù hợp ôn thi................,|
62,3766,2009250979,62069215,Sách - Cắt Dán Hình 3D - Bé Khéo Tay - Bộ Sáng Tạo,Comics & Manga,134.0,4.0,10426190.0,haiyen25,3952574477,1611843545.0,5.0,Giao hàng siêu nhanh. Bọc hàng rất đẹp ạ.. Cảm ơn shop vì sản phẩm chất lượng và giá flashsale rất rẻ.. Chúc shop năm mới hạnh phúc và an yên.❤️,|
75,4531,2664472149,43996107,"[Mã LT50 giảm 50k đơn 250k] Sách - Combo 6 cuốn Âm thanh, Hình khối - Ehon Nhật Bản cho bé 0 - 6 tuổi",Comics & Manga,92.0,5.0,47900972.0,yingtaochen,1600118512,1569664864.0,5.0,Con mình rất thích. Hình ảnh và chữ in ok. Mua trên shopee rẻ được vài k so với giá niêm yết.,|
11,698,5136458697,188606801,Sách - Tư Duy Logic - 1980Books,"Careers, Self Help & Personal Development",312.0,1.0,62064402.0,vothikieunhi1234,6242821802,1633941179.0,5.0,Mình mua 1 lúc nhiều quyển. Giao dịch cũng khoảng 20 ngày. Đóng gói đơn giản nhưng sách vẫn oke.,|
28,1690,7052667068,67201432,"Sách - Ehon Kích Thích Thị Giác - Song Ngữ - Black and White books ( 6 quyển, lẻ tùy chọn)",Comics & Manga,125.0,3.0,25781840.0,diem_1234h,4849018454,1621490728.0,5.0,"Ehon Màu sắc - Bữa tiệc sắc màu của thú trắng (0-6 tuổi). . Có câu thành ngữ: “Một bức tranh đáng giá 1000 từ”. Chúng ta phải thừa nhận rằng, bố mẹ không thể nào ngồi giải thích với con màu đỏ, màu xanh, màu vàng là như thế này đấy, mà sẽ cần đưa ra bức tranh, kể nên câu chuyện, giúp kích thích não bộ",|
30,1819,3081269412,382855054,Sách - Kỷ luật mềm trong gia đình: Giáo dục trẻ 3 – 10 tuổi dành cho gia đình Việt,Parenting & Family,47.0,0.0,27995390.0,maingan92,6202656671,1633578284.0,5.0,"NẾU BẠN NGHĨ ÔNG BÀ CHO CHÁU UỐNG ""NƯỚC CƠM"" LÀ LẠC HẬU THÌ CÁC BẠN ĐÃ LẦM RỒI!. Giờ mọi người nấu cơm bằng nồi cơm điện nên ít ai biết đến món này, ngỡ rằng đây là món ăn của con nhà nghèo nhưng mang lại vô vàn lợi ích đấy ba mẹ ạ.. - Nước cơm là nước được chiết xuất từ gạo, chắt lọc từ nồi cơm đang",|
53,3181,7310534081,15374634,"Sách - Madame Chic - Rất Thần Thái, Rất Paris",Classic Literature,221.0,1.0,433543952.0,l*****y,5616090698,1628427947.0,5.0,Đóng gói sản phẩm rất cẩn thận. Thời gian giao hàng cũng rất nhanh. Nói chung là ưng. 👍,|
50,3044,1408200923,45194730,[Mã LIFEAZ2010 giảm 10% đơn 150k] Sách - Bi Thương Ngược Dòng Thành Sông,Classic Literature,113.0,5.0,533157722.0,3ve7e67dks,6032797964,1631967437.0,5.0,"chất lượng tốt , đóng gói khá kĩ nhưng thời gian chuẩn bị hàng và giao hàng hơi lâu , mép sách hơi nhàu một chút",|
4,260,9731010192,372866910,"Sách - Tập đánh vần tiếng việt, Toán tư duy cho trẻ 4-6 tuổi (Combo 2 cuốn)",Education & School,405.0,3.0,21177284.0,hangxachtayduc.chauau,6187537571,1633432227.0,5.0,Sách đẹp. Mùa dịch nhưng giao hàng nhanh. Vote 5 sao luôn ạ . Ok ok ok,|
17,1051,3126368186,74419831,Sách Tự học toàn diện Hóa Học từ cơ bản đến nâng cao lớp 9,Education & School,119.0,5.0,292210156.0,thanhnguyen.30,6257167063,1634044013.0,5.0,Giao đủ. Nội dung đầy đủ chi tiết. ( ảnh và video chỉ mang tính chất nhận xu ),|
61,3719,7940631325,15374634,Sách - Ehon Tớ Là Em Bé Ngoan (Bộ 4 quyển),Comics & Manga,161.0,3.0,240375172.0,h*****5,4504496242,1618036794.0,5.0,"Sản phẩm chất lượng, đóng gói cẩn thận, bé nhà mh rất thích......",|
86,5190,1789731048,104288726,Sách - Bứt Phá Điểm Thi Môn Hóa Học Phần Hữu Cơ - Phiên Bản Đặc Biệt 2019,Education & School,63.0,3.0,43200722.0,tmhoakool,1322751831,1561107286.0,5.0,Sách Oke :))))))))))))))))))))))))))))))))))))))))))((((((((((((((()))))))))))))))))))))))))))))))))))))))((((((((((((((())()))))))))))))))))))))))))))))))))))))))))))))))))))))))))),|
7,428,8146980782,371283207,Sách - Lì Quá Để Nói Quài,"Health, Fitness & Dieting",131.0,0.0,296242972.0,clownjjjj,6258477530,1634051356.0,5.0,"Giao hàng nhanh, săn sale rẻ, sách hơi bé, giấy in ok :)))))))",|
1,119,4159605831,284634361,Sách - Từ điển tiếng em,Recipes & Cooking,1260.0,12.0,36051536.0,p*****3,6009472923,1631786506.0,5.0,"Shop gói hàng cẩn thận, giao hàng nhanh hơn dự kiến. Sẽ tiếp tục ủng hộ",|
0,41,10726594544,175767544,Sách - Đại dương đen: Những câu chuyện từ thế giới của trầm cảm,Psychology & Relationships,129.0,0.0,23197836.0,j*****e,6293807812,1634290637.0,5.0,"mình mua sách của nhã nam cực nhiều, quan trọng vì mình ủng hộ service. sách hay, chăm sóc khách rất dễ thương nữa. cảm ơn các bạn thật nhiều ạa",|
